GPL_ID	PROBE_ID	GENE_SYMBOL	GENE_ID	ORGANISM
Agi_G4502A	SNF1LK	SNF1LK		HOMO_SAPIENS
Agi_G4502A	DLEU1	DLEU1		HOMO_SAPIENS
Agi_G4502A	UBE2Q1	UBE2Q1	55585	HOMO_SAPIENS
Agi_G4502A	ZMYM6	ZMYM6	9204	HOMO_SAPIENS
Agi_G4502A	JPH3	JPH3	57338	HOMO_SAPIENS
Agi_G4502A	FAM38A	FAM38A		HOMO_SAPIENS
Agi_G4502A	PXK	PXK	54899	HOMO_SAPIENS
Agi_G4502A	DENND2D	DENND2D	79961	HOMO_SAPIENS
Agi_G4502A	BAX	BAX	581	HOMO_SAPIENS
Agi_G4502A	CP	CP	1356	HOMO_SAPIENS
Agi_G4502A	RPL37	RPL37	6167	HOMO_SAPIENS
Agi_G4502A	G6PC3	G6PC3	92579	HOMO_SAPIENS
Agi_G4502A	NCOA4	NCOA4	8031	HOMO_SAPIENS
Agi_G4502A	LRRC14	LRRC14	9684	HOMO_SAPIENS
Agi_G4502A	GORASP1	GORASP1	64689	HOMO_SAPIENS
Agi_G4502A	FCHO2	FCHO2	115548	HOMO_SAPIENS
Agi_G4502A	CYP24A1	CYP24A1	1591	HOMO_SAPIENS
Agi_G4502A	FXYD3	FXYD3	5349	HOMO_SAPIENS
Agi_G4502A	SMARCAL1	SMARCAL1	50485	HOMO_SAPIENS
Agi_G4502A	ABCB8	ABCB8	11194	HOMO_SAPIENS
Agi_G4502A	CCDC44	CCDC44	51204	HOMO_SAPIENS
Agi_G4502A	PRDM7	PRDM7	11105	HOMO_SAPIENS
Agi_G4502A	USH1C	USH1C	10083	HOMO_SAPIENS
Agi_G4502A	DNAH5	DNAH5	1767	HOMO_SAPIENS
Agi_G4502A	SRF	SRF	6722	HOMO_SAPIENS
Agi_G4502A	MAL2	MAL2		HOMO_SAPIENS
Agi_G4502A	PGPEP1	PGPEP1	54858	HOMO_SAPIENS
Agi_G4502A	SIN3B	SIN3B	23309	HOMO_SAPIENS
Agi_G4502A	SEMA3C	SEMA3C	10512	HOMO_SAPIENS
Agi_G4502A	GRAMD3	GRAMD3	65983	HOMO_SAPIENS
Agi_G4502A	FBXO10	FBXO10	26267	HOMO_SAPIENS
Agi_G4502A	OR5D13	OR5D13	390142	HOMO_SAPIENS
Agi_G4502A	FLJ31818	FLJ31818		HOMO_SAPIENS
Agi_G4502A	CACNA1I	CACNA1I	8911	HOMO_SAPIENS
Agi_G4502A	S100A13	S100A13	6284	HOMO_SAPIENS
Agi_G4502A	TP63	TP63	8626	HOMO_SAPIENS
Agi_G4502A	ANXA11	ANXA11	311	HOMO_SAPIENS
Agi_G4502A	WDR66	WDR66	144406	HOMO_SAPIENS
Agi_G4502A	CSF2RB	CSF2RB	1439	HOMO_SAPIENS
Agi_G4502A	IFI44	IFI44	10561	HOMO_SAPIENS
Agi_G4502A	DACT1	DACT1	51339	HOMO_SAPIENS
Agi_G4502A	ANKRD23	ANKRD23	200539	HOMO_SAPIENS
Agi_G4502A	ATP5G1	ATP5G1	516	HOMO_SAPIENS
Agi_G4502A	C21orf70	C21orf70		HOMO_SAPIENS
Agi_G4502A	PPWD1	PPWD1	23398	HOMO_SAPIENS
Agi_G4502A	DNAJC13	DNAJC13	23317	HOMO_SAPIENS
Agi_G4502A	PAH	PAH	5053	HOMO_SAPIENS
Agi_G4502A	PTCH2	PTCH2	8643	HOMO_SAPIENS
Agi_G4502A	TRMU	TRMU	55687	HOMO_SAPIENS
Agi_G4502A	CCDC9	CCDC9	26093	HOMO_SAPIENS
Agi_G4502A	USP3	USP3	9960	HOMO_SAPIENS
Agi_G4502A	DCLRE1C	DCLRE1C	64421	HOMO_SAPIENS
Agi_G4502A	FAM55C	FAM55C		HOMO_SAPIENS
Agi_G4502A	FRMD4B	FRMD4B	23150	HOMO_SAPIENS
Agi_G4502A	CYP2R1	CYP2R1	120227	HOMO_SAPIENS
Agi_G4502A	RFPL1	RFPL1	5988	HOMO_SAPIENS
Agi_G4502A	XPO5	XPO5	57510	HOMO_SAPIENS
Agi_G4502A	ARL6IP2	ARL6IP2		HOMO_SAPIENS
Agi_G4502A	OSBPL5	OSBPL5	114879	HOMO_SAPIENS
Agi_G4502A	MMP9	MMP9	4318	HOMO_SAPIENS
Agi_G4502A	KIAA0802	KIAA0802		HOMO_SAPIENS
Agi_G4502A	DHRS2	DHRS2	10202	HOMO_SAPIENS
Agi_G4502A	SGEF	SGEF		HOMO_SAPIENS
Agi_G4502A	TXNDC10	TXNDC10		HOMO_SAPIENS
Agi_G4502A	EXOC6	EXOC6	54536	HOMO_SAPIENS
Agi_G4502A	RPS27	RPS27	6232	HOMO_SAPIENS
Agi_G4502A	PNCK	PNCK	139728	HOMO_SAPIENS
Agi_G4502A	FSTL1	FSTL1	11167	HOMO_SAPIENS
Agi_G4502A	AACS	AACS	65985	HOMO_SAPIENS
Agi_G4502A	SLMAP	SLMAP	7871	HOMO_SAPIENS
Agi_G4502A	SAMD4A	SAMD4A	23034	HOMO_SAPIENS
Agi_G4502A	ABRA	ABRA	137735	HOMO_SAPIENS
Agi_G4502A	SMARCD3	SMARCD3	6604	HOMO_SAPIENS
Agi_G4502A	PKNOX2	PKNOX2	63876	HOMO_SAPIENS
Agi_G4502A	A4GNT	A4GNT	51146	HOMO_SAPIENS
Agi_G4502A	C9orf39	C9orf39		HOMO_SAPIENS
Agi_G4502A	RALYL	RALYL	138046	HOMO_SAPIENS
Agi_G4502A	MGC33556	MGC33556		HOMO_SAPIENS
Agi_G4502A	C10orf25	C10orf25	220979	HOMO_SAPIENS
Agi_G4502A	BBOX1	BBOX1	8424	HOMO_SAPIENS
Agi_G4502A	NHEDC1	NHEDC1		HOMO_SAPIENS
Agi_G4502A	XDH	XDH	7498	HOMO_SAPIENS
Agi_G4502A	GCSH	GCSH	101060817	HOMO_SAPIENS
Agi_G4502A	EDN1	EDN1	1906	HOMO_SAPIENS
Agi_G4502A	MTERF	MTERF	7978	HOMO_SAPIENS
Agi_G4502A	CLK4	CLK4	57396	HOMO_SAPIENS
Agi_G4502A	ZNF799	ZNF799	90576	HOMO_SAPIENS
Agi_G4502A	KCNG1	KCNG1	3755	HOMO_SAPIENS
Agi_G4502A	CXCR4	CXCR4	7852	HOMO_SAPIENS
Agi_G4502A	PTPRR	PTPRR	5801	HOMO_SAPIENS
Agi_G4502A	IRAK1	IRAK1	3654	HOMO_SAPIENS
Agi_G4502A	LOC401397	LOC401397	401397	HOMO_SAPIENS
Agi_G4502A	TMSB10	TMSB10	9168	HOMO_SAPIENS
Agi_G4502A	CXCL3	CXCL3	2921	HOMO_SAPIENS
Agi_G4502A	TMC4	TMC4	147798	HOMO_SAPIENS
Agi_G4502A	OR7A10	OR7A10	390892	HOMO_SAPIENS
Agi_G4502A	STYK1	STYK1	55359	HOMO_SAPIENS
Agi_G4502A	CHRNA10	CHRNA10	57053	HOMO_SAPIENS
Agi_G4502A	CCNI	CCNI	10983	HOMO_SAPIENS
Agi_G4502A	EP300	EP300	2033	HOMO_SAPIENS
Agi_G4502A	LOC165186	LOC165186		HOMO_SAPIENS
Agi_G4502A	HIC2	HIC2	23119	HOMO_SAPIENS
Agi_G4502A	SDR-O	SDR-O		HOMO_SAPIENS
Agi_G4502A	OR2W1	OR2W1	26692	HOMO_SAPIENS
Agi_G4502A	KCNA6	KCNA6	3742	HOMO_SAPIENS
Agi_G4502A	TRIM74	TRIM74	378108	HOMO_SAPIENS
Agi_G4502A	REEP6	REEP6	92840	HOMO_SAPIENS
Agi_G4502A	ATP5G2	ATP5G2	517	HOMO_SAPIENS
Agi_G4502A	ERG	ERG	2078	HOMO_SAPIENS
Agi_G4502A	TMEM42	TMEM42	131616	HOMO_SAPIENS
Agi_G4502A	PARN	PARN	5073	HOMO_SAPIENS
Agi_G4502A	SOD2	SOD2	6648	HOMO_SAPIENS
Agi_G4502A	DIRAS1	DIRAS1	148252	HOMO_SAPIENS
Agi_G4502A	PNPT1	PNPT1	87178	HOMO_SAPIENS
Agi_G4502A	JOSD3	JOSD3		HOMO_SAPIENS
Agi_G4502A	hCG_40738	hCG_40738		HOMO_SAPIENS
Agi_G4502A	PDE1C	PDE1C	5137	HOMO_SAPIENS
Agi_G4502A	SEMA4D	SEMA4D	10507	HOMO_SAPIENS
Agi_G4502A	AGPAT1	AGPAT1	10554	HOMO_SAPIENS
Agi_G4502A	NOSTRIN	NOSTRIN	115677	HOMO_SAPIENS
Agi_G4502A	MAP3K3	MAP3K3	4215	HOMO_SAPIENS
Agi_G4502A	MAX	MAX	4149	HOMO_SAPIENS
Agi_G4502A	CAPS	CAPS	828	HOMO_SAPIENS
Agi_G4502A	SERPINA12	SERPINA12	145264	HOMO_SAPIENS
Agi_G4502A	OSBPL8	OSBPL8	114882	HOMO_SAPIENS
Agi_G4502A	RICS	RICS	9743	HOMO_SAPIENS
Agi_G4502A	NR4A2	NR4A2	4929	HOMO_SAPIENS
Agi_G4502A	PPCS	PPCS	79717	HOMO_SAPIENS
Agi_G4502A	LONP1	LONP1	9361	HOMO_SAPIENS
Agi_G4502A	SCYL3	SCYL3	57147	HOMO_SAPIENS
Agi_G4502A	HERC2P2	HERC2P2		HOMO_SAPIENS
Agi_G4502A	FIBCD1	FIBCD1	84929	HOMO_SAPIENS
Agi_G4502A	C15orf41	C15orf41	84529	HOMO_SAPIENS
Agi_G4502A	DMC1	DMC1	11144	HOMO_SAPIENS
Agi_G4502A	C20orf27	C20orf27	54976	HOMO_SAPIENS
Agi_G4502A	RPS6KA5	RPS6KA5	9252	HOMO_SAPIENS
Agi_G4502A	FAHD1	FAHD1	81889	HOMO_SAPIENS
Agi_G4502A	SLC12A4	SLC12A4	6560	HOMO_SAPIENS
Agi_G4502A	BRCA1	BRCA1	672	HOMO_SAPIENS
Agi_G4502A	GBL	GBL		HOMO_SAPIENS
Agi_G4502A	SLK	SLK	9748	HOMO_SAPIENS
Agi_G4502A	NUDT9P1	NUDT9P1		HOMO_SAPIENS
Agi_G4502A	NOXO1	NOXO1	124056	HOMO_SAPIENS
Agi_G4502A	USP52	USP52		HOMO_SAPIENS
Agi_G4502A	BAZ1B	BAZ1B	9031	HOMO_SAPIENS
Agi_G4502A	SLCO2B1	SLCO2B1	11309	HOMO_SAPIENS
Agi_G4502A	BBS12	BBS12	166379	HOMO_SAPIENS
Agi_G4502A	LRGUK	LRGUK	136332	HOMO_SAPIENS
Agi_G4502A	TERF2IP	TERF2IP	54386	HOMO_SAPIENS
Agi_G4502A	COL1A1	COL1A1	1277	HOMO_SAPIENS
Agi_G4502A	KIAA0090	KIAA0090		HOMO_SAPIENS
Agi_G4502A	GRK5	GRK5	2869	HOMO_SAPIENS
Agi_G4502A	AP1S2	AP1S2	8905	HOMO_SAPIENS
Agi_G4502A	TMEM52	TMEM52	339456	HOMO_SAPIENS
Agi_G4502A	CA11	CA11	770	HOMO_SAPIENS
Agi_G4502A	OR4A15	OR4A15	81328	HOMO_SAPIENS
Agi_G4502A	ACBD3	ACBD3	64746	HOMO_SAPIENS
Agi_G4502A	SPAG11B	SPAG11B	653423	HOMO_SAPIENS
Agi_G4502A	PRDM2	PRDM2	7799	HOMO_SAPIENS
Agi_G4502A	FOXP3	FOXP3	50943	HOMO_SAPIENS
Agi_G4502A	SMYD3	SMYD3	64754	HOMO_SAPIENS
Agi_G4502A	LOC389199	LOC389199		HOMO_SAPIENS
Agi_G4502A	LGI2	LGI2	55203	HOMO_SAPIENS
Agi_G4502A	NAPE-PLD	NAPE-PLD		HOMO_SAPIENS
Agi_G4502A	ANKRD6	ANKRD6	22881	HOMO_SAPIENS
Agi_G4502A	WDR45	WDR45	11152	HOMO_SAPIENS
Agi_G4502A	SHROOM1	SHROOM1	134549	HOMO_SAPIENS
Agi_G4502A	PSCD3	PSCD3		HOMO_SAPIENS
Agi_G4502A	PYY	PYY	5697	HOMO_SAPIENS
Agi_G4502A	KCNC1	KCNC1	3746	HOMO_SAPIENS
Agi_G4502A	ARHGEF9	ARHGEF9	23229	HOMO_SAPIENS
Agi_G4502A	OR8J1	OR8J1	219477	HOMO_SAPIENS
Agi_G4502A	GPR55	GPR55	9290	HOMO_SAPIENS
Agi_G4502A	NS3BP	NS3BP	171391	HOMO_SAPIENS
Agi_G4502A	C10orf22	C10orf22		HOMO_SAPIENS
Agi_G4502A	NAT8L	NAT8L	339983	HOMO_SAPIENS
Agi_G4502A	DUSP4	DUSP4	1846	HOMO_SAPIENS
Agi_G4502A	FOXM1	FOXM1	2305	HOMO_SAPIENS
Agi_G4502A	GRAMD2	GRAMD2	196996	HOMO_SAPIENS
Agi_G4502A	ZBTB48	ZBTB48	3104	HOMO_SAPIENS
Agi_G4502A	BUD31	BUD31	8896	HOMO_SAPIENS
Agi_G4502A	PABPC5	PABPC5	140886	HOMO_SAPIENS
Agi_G4502A	CCDC41	CCDC41	51134	HOMO_SAPIENS
Agi_G4502A	FBXO11	FBXO11	80204	HOMO_SAPIENS
Agi_G4502A	C6orf148	C6orf148		HOMO_SAPIENS
Agi_G4502A	RFXAP	RFXAP	5994	HOMO_SAPIENS
Agi_G4502A	C6orf15	C6orf15	29113	HOMO_SAPIENS
Agi_G4502A	CDK8	CDK8	1024	HOMO_SAPIENS
Agi_G4502A	C6orf70	C6orf70	55780	HOMO_SAPIENS
Agi_G4502A	TESSP2	TESSP2		HOMO_SAPIENS
Agi_G4502A	ALG2	ALG2	85365	HOMO_SAPIENS
Agi_G4502A	PPP1R3D	PPP1R3D	5509	HOMO_SAPIENS
Agi_G4502A	TPM3	TPM3	7170	HOMO_SAPIENS
Agi_G4502A	SYT13	SYT13	57586	HOMO_SAPIENS
Agi_G4502A	EPB42	EPB42	2038	HOMO_SAPIENS
Agi_G4502A	CETN3	CETN3	1070	HOMO_SAPIENS
Agi_G4502A	PRY	PRY	9081	HOMO_SAPIENS
Agi_G4502A	NTHL1	NTHL1	4913	HOMO_SAPIENS
Agi_G4502A	POLR2B	POLR2B	5431	HOMO_SAPIENS
Agi_G4502A	RPS28	RPS28	6234	HOMO_SAPIENS
Agi_G4502A	P2RX3	P2RX3	5024	HOMO_SAPIENS
Agi_G4502A	LYZL4	LYZL4	131375	HOMO_SAPIENS
Agi_G4502A	WBP4	WBP4	11193	HOMO_SAPIENS
Agi_G4502A	PMM1	PMM1	5372	HOMO_SAPIENS
Agi_G4502A	C11orf79	C11orf79		HOMO_SAPIENS
Agi_G4502A	CBLL1	CBLL1	79872	HOMO_SAPIENS
Agi_G4502A	IL1F10	IL1F10	84639	HOMO_SAPIENS
Agi_G4502A	VAX2	VAX2	25806	HOMO_SAPIENS
Agi_G4502A	SETDB1	SETDB1	9869	HOMO_SAPIENS
Agi_G4502A	LRAP	LRAP		HOMO_SAPIENS
Agi_G4502A	GCLM	GCLM	2730	HOMO_SAPIENS
Agi_G4502A	CPEB3	CPEB3	22849	HOMO_SAPIENS
Agi_G4502A	PPM1A	PPM1A	5494	HOMO_SAPIENS
Agi_G4502A	INTS1	INTS1	26173	HOMO_SAPIENS
Agi_G4502A	CAMTA1	CAMTA1	23261	HOMO_SAPIENS
Agi_G4502A	SAMSN1	SAMSN1	64092	HOMO_SAPIENS
Agi_G4502A	LOC158830	LOC158830		HOMO_SAPIENS
Agi_G4502A	GMPPA	GMPPA	29926	HOMO_SAPIENS
Agi_G4502A	AIPL1	AIPL1	23746	HOMO_SAPIENS
Agi_G4502A	IL24	IL24	11009	HOMO_SAPIENS
Agi_G4502A	BDKRB1	BDKRB1	623	HOMO_SAPIENS
Agi_G4502A	MLF1	MLF1	4291	HOMO_SAPIENS
Agi_G4502A	TAF12	TAF12	6883	HOMO_SAPIENS
Agi_G4502A	ID1	ID1	3397	HOMO_SAPIENS
Agi_G4502A	THADA	THADA	63892	HOMO_SAPIENS
Agi_G4502A	PIK3CB	PIK3CB	5291	HOMO_SAPIENS
Agi_G4502A	OR4N5	OR4N5	390437	HOMO_SAPIENS
Agi_G4502A	TBC1D17	TBC1D17	79735	HOMO_SAPIENS
Agi_G4502A	COX8A	COX8A	1351	HOMO_SAPIENS
Agi_G4502A	CDCA4	CDCA4	55038	HOMO_SAPIENS
Agi_G4502A	C2orf44	C2orf44	80304	HOMO_SAPIENS
Agi_G4502A	ZNF534	ZNF534	147658	HOMO_SAPIENS
Agi_G4502A	IMMP1L	IMMP1L	196294	HOMO_SAPIENS
Agi_G4502A	NIPSNAP3B	NIPSNAP3B	55335	HOMO_SAPIENS
Agi_G4502A	FTMT	FTMT	94033	HOMO_SAPIENS
Agi_G4502A	PWP2	PWP2	5822	HOMO_SAPIENS
Agi_G4502A	MMP15	MMP15	4324	HOMO_SAPIENS
Agi_G4502A	DNAH11	DNAH11	8701	HOMO_SAPIENS
Agi_G4502A	MTMR14	MTMR14	64419	HOMO_SAPIENS
Agi_G4502A	DNAL4	DNAL4	10126	HOMO_SAPIENS
Agi_G4502A	IPP	IPP	3652	HOMO_SAPIENS
Agi_G4502A	TMEM59	TMEM59	9528	HOMO_SAPIENS
Agi_G4502A	C1orf157	C1orf157		HOMO_SAPIENS
Agi_G4502A	RGS4	RGS4	5999	HOMO_SAPIENS
Agi_G4502A	DDX18	DDX18	8886	HOMO_SAPIENS
Agi_G4502A	SNX6	SNX6	58533	HOMO_SAPIENS
Agi_G4502A	ZNHIT2	ZNHIT2	741	HOMO_SAPIENS
Agi_G4502A	NCDN	NCDN	23154	HOMO_SAPIENS
Agi_G4502A	FLJ33534	FLJ33534	285150	HOMO_SAPIENS
Agi_G4502A	RAG1	RAG1	5896	HOMO_SAPIENS
Agi_G4502A	OR4D10	OR4D10	390197	HOMO_SAPIENS
Agi_G4502A	PTPN5	PTPN5	84867	HOMO_SAPIENS
Agi_G4502A	POMT1	POMT1	10585	HOMO_SAPIENS
Agi_G4502A	LRRC8A	LRRC8A	56262	HOMO_SAPIENS
Agi_G4502A	CYP1A1	CYP1A1	1543	HOMO_SAPIENS
Agi_G4502A	CAPN1	CAPN1	823	HOMO_SAPIENS
Agi_G4502A	DDHD2	DDHD2	23259	HOMO_SAPIENS
Agi_G4502A	GRIK2	GRIK2	2898	HOMO_SAPIENS
Agi_G4502A	GNRHR	GNRHR	2798	HOMO_SAPIENS
Agi_G4502A	PPBP	PPBP	5473	HOMO_SAPIENS
Agi_G4502A	HTR3A	HTR3A	3359	HOMO_SAPIENS
Agi_G4502A	SLITRK4	SLITRK4	139065	HOMO_SAPIENS
Agi_G4502A	ANKRD49	ANKRD49	54851	HOMO_SAPIENS
Agi_G4502A	BTF3	BTF3	689	HOMO_SAPIENS
Agi_G4502A	SARS	SARS	6301	HOMO_SAPIENS
Agi_G4502A	C13orf18	C13orf18		HOMO_SAPIENS
Agi_G4502A	CACNB1	CACNB1	782	HOMO_SAPIENS
Agi_G4502A	QKI	QKI	9444	HOMO_SAPIENS
Agi_G4502A	SETMAR	SETMAR	6419	HOMO_SAPIENS
Agi_G4502A	MAN2B1	MAN2B1	4125	HOMO_SAPIENS
Agi_G4502A	EML3	EML3	256364	HOMO_SAPIENS
Agi_G4502A	ACADL	ACADL	33	HOMO_SAPIENS
Agi_G4502A	OFD1	OFD1	8481	HOMO_SAPIENS
Agi_G4502A	DEFB114	DEFB114	245928	HOMO_SAPIENS
Agi_G4502A	CGA	CGA	1081	HOMO_SAPIENS
Agi_G4502A	PEX16	PEX16	9409	HOMO_SAPIENS
Agi_G4502A	LRRC10	LRRC10	376132	HOMO_SAPIENS
Agi_G4502A	GNG12	GNG12	55970	HOMO_SAPIENS
Agi_G4502A	C1orf152	C1orf152		HOMO_SAPIENS
Agi_G4502A	CHRM1	CHRM1	1128	HOMO_SAPIENS
Agi_G4502A	CD53	CD53	963	HOMO_SAPIENS
Agi_G4502A	DBH	DBH	1621	HOMO_SAPIENS
Agi_G4502A	TFAP2B	TFAP2B	7021	HOMO_SAPIENS
Agi_G4502A	HIST1H2BJ	HIST1H2BJ	8970	HOMO_SAPIENS
Agi_G4502A	FAM46D	FAM46D	169966	HOMO_SAPIENS
Agi_G4502A	TMEM11	TMEM11	8834	HOMO_SAPIENS
Agi_G4502A	C3orf32	C3orf32		HOMO_SAPIENS
Agi_G4502A	PCCB	PCCB	5096	HOMO_SAPIENS
Agi_G4502A	IPO13	IPO13	9670	HOMO_SAPIENS
Agi_G4502A	C6orf105	C6orf105		HOMO_SAPIENS
Agi_G4502A	COMMD5	COMMD5	28991	HOMO_SAPIENS
Agi_G4502A	SUV420H1	SUV420H1	51111	HOMO_SAPIENS
Agi_G4502A	LTBR	LTBR	4055	HOMO_SAPIENS
Agi_G4502A	ARHGAP15	ARHGAP15	55843	HOMO_SAPIENS
Agi_G4502A	HDHD2	HDHD2	84064	HOMO_SAPIENS
Agi_G4502A	TDRKH	TDRKH	11022	HOMO_SAPIENS
Agi_G4502A	LOC401052	LOC401052		HOMO_SAPIENS
Agi_G4502A	PSG4	PSG4	5672	HOMO_SAPIENS
Agi_G4502A	GNB4	GNB4	59345	HOMO_SAPIENS
Agi_G4502A	SPATA4	SPATA4	132851	HOMO_SAPIENS
Agi_G4502A	SLC9A3	SLC9A3	6550	HOMO_SAPIENS
Agi_G4502A	OSBP	OSBP	5007	HOMO_SAPIENS
Agi_G4502A	NBPF3	NBPF3	101060684	HOMO_SAPIENS
Agi_G4502A	DOCK11	DOCK11	139818	HOMO_SAPIENS
Agi_G4502A	SLC39A5	SLC39A5	283375	HOMO_SAPIENS
Agi_G4502A	PRR5	PRR5	55615	HOMO_SAPIENS
Agi_G4502A	C10orf63	C10orf63		HOMO_SAPIENS
Agi_G4502A	SMTNL2	SMTNL2	342527	HOMO_SAPIENS
Agi_G4502A	ADRA1A	ADRA1A	148	HOMO_SAPIENS
Agi_G4502A	ASAH1	ASAH1	427	HOMO_SAPIENS
Agi_G4502A	DOM3Z	DOM3Z	1797	HOMO_SAPIENS
Agi_G4502A	GIPR	GIPR	2696	HOMO_SAPIENS
Agi_G4502A	AHI1	AHI1	54806	HOMO_SAPIENS
Agi_G4502A	NADSYN1	NADSYN1	55191	HOMO_SAPIENS
Agi_G4502A	RGS14	RGS14	10636	HOMO_SAPIENS
Agi_G4502A	IL18BP	IL18BP	10068	HOMO_SAPIENS
Agi_G4502A	RTN4RL1	RTN4RL1	146760	HOMO_SAPIENS
Agi_G4502A	ARMC6	ARMC6	93436	HOMO_SAPIENS
Agi_G4502A	PSMD5	PSMD5	5711	HOMO_SAPIENS
Agi_G4502A	HK3	HK3	3101	HOMO_SAPIENS
Agi_G4502A	OR4S1	OR4S1	256148	HOMO_SAPIENS
Agi_G4502A	RSU1	RSU1	6251	HOMO_SAPIENS
Agi_G4502A	MAD2L1	MAD2L1	4085	HOMO_SAPIENS
Agi_G4502A	EIF4A3	EIF4A3	9775	HOMO_SAPIENS
Agi_G4502A	DLEC1	DLEC1	9940	HOMO_SAPIENS
Agi_G4502A	E4F1	E4F1	1877	HOMO_SAPIENS
Agi_G4502A	CHMP2B	CHMP2B	25978	HOMO_SAPIENS
Agi_G4502A	CAMSAP1	CAMSAP1	157922	HOMO_SAPIENS
Agi_G4502A	RPS21	RPS21	6227	HOMO_SAPIENS
Agi_G4502A	ARID5A	ARID5A	10865	HOMO_SAPIENS
Agi_G4502A	UBE2N	UBE2N	7334	HOMO_SAPIENS
Agi_G4502A	IGSF8	IGSF8	93185	HOMO_SAPIENS
Agi_G4502A	MAGEB6	MAGEB6	158809	HOMO_SAPIENS
Agi_G4502A	ACAD11	ACAD11	84129	HOMO_SAPIENS
Agi_G4502A	MGC4172	MGC4172		HOMO_SAPIENS
Agi_G4502A	LMO4	LMO4	8543	HOMO_SAPIENS
Agi_G4502A	KLKB1	KLKB1	3818	HOMO_SAPIENS
Agi_G4502A	HP	HP	3240	HOMO_SAPIENS
Agi_G4502A	HDAC3	HDAC3	8841	HOMO_SAPIENS
Agi_G4502A	SCHIP1	SCHIP1	100505385	HOMO_SAPIENS
Agi_G4502A	CLCA1	CLCA1	1179	HOMO_SAPIENS
Agi_G4502A	OLFML2A	OLFML2A	169611	HOMO_SAPIENS
Agi_G4502A	C1orf112	C1orf112	55732	HOMO_SAPIENS
Agi_G4502A	KIF19	KIF19	124602	HOMO_SAPIENS
Agi_G4502A	HAPLN4	HAPLN4	404037	HOMO_SAPIENS
Agi_G4502A	CXCR7	CXCR7	57007	HOMO_SAPIENS
Agi_G4502A	GOT2	GOT2	2806	HOMO_SAPIENS
Agi_G4502A	RAB38	RAB38	23682	HOMO_SAPIENS
Agi_G4502A	DCX	DCX	1641	HOMO_SAPIENS
Agi_G4502A	PPM1H	PPM1H	57460	HOMO_SAPIENS
Agi_G4502A	NFYC	NFYC	4802	HOMO_SAPIENS
Agi_G4502A	KIN	KIN	22944	HOMO_SAPIENS
Agi_G4502A	ZNF228	ZNF228		HOMO_SAPIENS
Agi_G4502A	PLSCR4	PLSCR4	57088	HOMO_SAPIENS
Agi_G4502A	HIG2	HIG2		HOMO_SAPIENS
Agi_G4502A	FAM79B	FAM79B		HOMO_SAPIENS
Agi_G4502A	C21orf86	C21orf86		HOMO_SAPIENS
Agi_G4502A	KCNK10	KCNK10	54207	HOMO_SAPIENS
Agi_G4502A	ZNF738	ZNF738		HOMO_SAPIENS
Agi_G4502A	FSTL5	FSTL5	56884	HOMO_SAPIENS
Agi_G4502A	OR6A2	OR6A2	8590	HOMO_SAPIENS
Agi_G4502A	OTOA	OTOA	146183	HOMO_SAPIENS
Agi_G4502A	EXOC1	EXOC1	55763	HOMO_SAPIENS
Agi_G4502A	AHRR	AHRR	57491	HOMO_SAPIENS
Agi_G4502A	PDAP1	PDAP1	11333	HOMO_SAPIENS
Agi_G4502A	C19orf6	C19orf6		HOMO_SAPIENS
Agi_G4502A	ZAN	ZAN	7455	HOMO_SAPIENS
Agi_G4502A	LY6G6E	LY6G6E	79136	HOMO_SAPIENS
Agi_G4502A	EIF4E2	EIF4E2	9470	HOMO_SAPIENS
Agi_G4502A	C20orf198	C20orf198		HOMO_SAPIENS
Agi_G4502A	ZNF324	ZNF324	25799	HOMO_SAPIENS
Agi_G4502A	CYP3A5	CYP3A5	1577	HOMO_SAPIENS
Agi_G4502A	ENTPD7	ENTPD7	57089	HOMO_SAPIENS
Agi_G4502A	MBOAT5	MBOAT5		HOMO_SAPIENS
Agi_G4502A	GJB5	GJB5	2709	HOMO_SAPIENS
Agi_G4502A	TTC13	TTC13	79573	HOMO_SAPIENS
Agi_G4502A	S100Z	S100Z	170591	HOMO_SAPIENS
Agi_G4502A	KIAA0664	KIAA0664		HOMO_SAPIENS
Agi_G4502A	PDGFRB	PDGFRB	5159	HOMO_SAPIENS
Agi_G4502A	IL17D	IL17D	53342	HOMO_SAPIENS
Agi_G4502A	OR56B4	OR56B4	196335	HOMO_SAPIENS
Agi_G4502A	RDX	RDX	5962	HOMO_SAPIENS
Agi_G4502A	SLC34A3	SLC34A3	142680	HOMO_SAPIENS
Agi_G4502A	IL28B	IL28B		HOMO_SAPIENS
Agi_G4502A	JUND	JUND	3727	HOMO_SAPIENS
Agi_G4502A	CHRNB1	CHRNB1	1140	HOMO_SAPIENS
Agi_G4502A	CAMK2B	CAMK2B	816	HOMO_SAPIENS
Agi_G4502A	FETUB	FETUB	26998	HOMO_SAPIENS
Agi_G4502A	CXorf23	CXorf23	256643	HOMO_SAPIENS
Agi_G4502A	MRTO4	MRTO4	51154	HOMO_SAPIENS
Agi_G4502A	TTC3	TTC3	286495	HOMO_SAPIENS
Agi_G4502A	NDUFB8	NDUFB8	4714	HOMO_SAPIENS
Agi_G4502A	EDG2	EDG2	1902	HOMO_SAPIENS
Agi_G4502A	SEMA3G	SEMA3G	56920	HOMO_SAPIENS
Agi_G4502A	IL23A	IL23A	51561	HOMO_SAPIENS
